05:00,Chomp,40,92
06:00,Chomp,27,56
07:00,Chomp,68,34
08:00,Chomp,1,18
09:00,Chomp,71,58
10:00,Chomp,56,49
11:00,Chomp,55,77
12:00,Chomp,50,46
13:00,Chomp,8,48
14:00,Chomp,65,12
15:00,Chomp,99,93
16:00,Chomp,0,96
17:00,Chomp,95,43
18:00,Chomp,96,23
19:00,Chomp,38,91
20:00,Chomp,56,47
21:00,Chomp,25,14
22:00,Chomp,36,84
23:00,Chomp,23,96
00:00,Shadow,59,66
01:00,Shadow,36,69
02:00,Shadow,7,95
03:00,Shadow,38,52
04:00,Shadow,54,93
05:00,Shadow,60,49
06:00,Shadow,95,10
07:00,Shadow,1,15
08:00,Shadow,78,42
09:00,Shadow,34,3
10:00,Shadow,72,81
11:00,Shadow,1,42
12:00,Shadow,50,66
13:00,Shadow,27,17
14:00,Shadow,77,89
15:00,Shadow,74,14
16:00,Shadow,84,20
17:00,Shadow,45,35
18:00,Shadow,60,49
19:00,Shadow,45,31
20:00,Shadow,65,65
21:00,Shadow,91,70
22:00,Shadow,5,4
23:00,Shadow,1,12
00:00,Jumbo,48,49
01:00,Jumbo,100,6
02:00,Jumbo,42,50
03:00,Jumbo,99,98
04:00,Jumbo,51,20
05:00,Jumbo,64,31
06:00,Jumbo,11,54
07:00,Jumbo,96,36
08:00,Jumbo,6,3
09:00,Jumbo,49,25
10:00,Jumbo,83,42
11:00,Jumbo,39,62
12:00,Jumbo,70,25
13:00,Jumbo,95,40
14:00,Jumbo,52,22
15:00,Jumbo,60,67
16:00,Jumbo,11,69
17:00,Jumbo,2,60
18:00,Jumbo,29,4
19:00,Jumbo,72,11
20:00,Jumbo,29,55
21:00,Jumbo,71,85
22:00,Jumbo,23,75
23:00,Jumbo,82,23
00:00,Zigzag,23,77
01:00,Zigzag,51,81
02:00,Zigzag,78,21
03:00,Zigzag,48,15
04:00,Zigzag,74,88
05:00,Zigzag,29,33
06:00,Zigzag,84,6
07:00,Zigzag,55,73
08:00,Zigzag,83,70
09:00,Zigzag,18,14
10:00,Zigzag,85,78
11:00,Zigzag,41,0
12:00,Zigzag,40,58
13:00,Zigzag,39,57
14:00,Zigzag,51,87
15:00,Zigzag,59,39
16:00,Zigzag,28,0
17:00,Zigzag,36,77
18:00,Zigzag,27,38
19:00,Zigzag,87,27
20:00,Zigzag,2,59
21:00,Zigzag,45,67
22:00,Zigzag,52,41
23:00,Zigzag,40,40
00:00,Stretch,44,46
01:00,Stretch,58,66
02:00,Stretch,64,52
03:00,Stretch,60,44
04:00,Stretch,36,11
05:00,Stretch,93,76
06:00,Stretch,22,58
07:00,Stretch,66,82
08:00,Stretch,71,59
09:00,Stretch,70,77
10:00,Stretch,3,26
11:00,Stretch,83,31
12:00,Stretch,20,24
13:00,Stretch,23,68
14:00,Stretch,58,9
15:00,Stretch,51,97
16:00,Stretch,45,31
17:00,Stretch,81,35
18:00,Stretch,96,61
19:00,Stretch,70,94
20:00,Stretch,66,64
21:00,Stretch,27,62
22:00,Stretch,18,98
23:00,Stretch,79,58
00:00,Bananas,60,73
01:00,Bananas,32,25
02:00,Bananas,71,18
03:00,Bananas,57,56
04:00,Bananas,58,73
05:00,Bananas,57,96
06:00,Bananas,97,34
07:00,Bananas,7,81
08:00,Bananas,82,87
09:00,Bananas,3,93
10:00,Bananas,56,17
11:00,Bananas,40,46
12:00,Bananas,20,16
13:00,Bananas,73,94
14:00,Bananas,17,37
15:00,Bananas,86,74
16:00,Bananas,32,10
17:00,Bananas,80,74
18:00,Bananas,53,2
19:00,Bananas,66,84
20:00,Bananas,28,34
21:00,Bananas,39,16
22:00,Bananas,45,90
23:00,Bananas,78,94
00:00,Bessie,16,4
01:00,Bessie,19,8
02:00,Bessie,44,100
03:00,Bessie,91,84
04:00,Bessie,88,22
05:00,Bessie,81,9
06:00,Bessie,91,69
07:00,Bessie,72,47
08:00,Bessie,98,63
09:00,Bessie,54,80
10:00,Bessie,69,2
11:00,Bessie,0,19
12:00,Bessie,32,41
13:00,Bessie,9,68
14:00,Bessie,45,44
15:00,Bessie,47,21
16:00,Bessie,3,52
17:00,Bessie,45,26
18:00,Bessie,13,19
19:00,Bessie,80,23
20:00,Bessie,40,52
21:00,Bessie,75,11
22:00,Bessie,72,65
23:00,Bessie,82,41
00:00,Simba,94,87
01:00,Simba,20,62
02:00,Simba,75,84
03:00,Simba,72,20
04:00,Simba,65,41
05:00,Simba,27,57
06:00,Simba,100,20
07:00,Simba,29,17
08:00,Simba,61,50
09:00,Simba,17,4
10:00,Simba,6,91
11:00,Simba,35,60
12:00,Simba,84,55
13:00,Simba,96,70
14:00,Simba,5,69
15:00,Simba,88,76
16:00,Simba,52,94
17:00,Simba,63,50
18:00,Simba,51,58
19:00,Simba,76,68
20:00,Simba,64,44
21:00,Simba,85,99
22:00,Simba,70,66
23:00,Simba,44,71
00:00,Blaze,90,24
01:00,Blaze,76,37
02:00,Blaze,8,70
03:00,Blaze,25,21
04:00,Blaze,25,75
05:00,Blaze,49,42
06:00,Blaze,54,58
07:00,Blaze,26,84
08:00,Blaze,73,6
09:00,Blaze,0,11
10:00,Blaze,27,85
11:00,Blaze,35,99
12:00,Blaze,13,87
13:00,Blaze,91,57
14:00,Blaze,90,26
15:00,Blaze,25,48
16:00,Blaze,50,19
17:00,Blaze,45,96
18:00,Blaze,15,56
19:00,Blaze,56,96
20:00,Blaze,25,55
21:00,Blaze,16,29
22:00,Blaze,70,34
23:00,Blaze,29,48
00:00,Kodiak,44,5
01:00,Kodiak,49,51
02:00,Kodiak,40,41
03:00,Kodiak,65,77
04:00,Kodiak,20,87
05:00,Kodiak,95,54
06:00,Kodiak,22,72
07:00,Kodiak,86,85
08:00,Kodiak,7,83
09:00,Kodiak,60,28
10:00,Kodiak,4,93
11:00,Kodiak,43,57
12:00,Kodiak,54,78
13:00,Kodiak,5,53
14:00,Kodiak,65,87
15:00,Kodiak,80,22
16:00,Kodiak,12,47
17:00,Kodiak,61,73
18:00,Kodiak,67,74
19:00,Kodiak,80,74
20:00,Kodiak,12,20
21:00,Kodiak,87,70
22:00,Kodiak,55,63
23:00,Kodiak,60,34
00:00,Coil,63,12
01:00,Coil,37,85
02:00,Coil,57,42
03:00,Coil,57,18
04:00,Coil,44,58
05:00,Coil,88,56
06:00,Coil,47,19
07:00,Coil,52,1
08:00,Coil,90,55
09:00,Coil,4,7
10:00,Coil,49,65
11:00,Coil,34,88
12:00,Coil,37,100
13:00,Coil,18,1
14:00,Coil,84,72
15:00,Coil,17,40
16:00,Coil,95,91
17:00,Coil,49,32
18:00,Coil,51,38
19:00,Coil,16,64
20:00,Coil,12,76
21:00,Coil,6,50
22:00,Coil,74,91
23:00,Coil,19,26
00:00,Snap,78,54
01:00,Snap,2,53
02:00,Snap,71,31
03:00,Snap,40,41
04:00,Snap,96,44
05:00,Snap,83,65
06:00,Snap,31,1
07:00,Snap,75,73
08:00,Snap,99,47
09:00,Snap,71,82
10:00,Snap,7,99
11:00,Snap,25,11
12:00,Snap,77,40
13:00,Snap,92,84
14:00,Snap,66,74
15:00,Snap,66,73
16:00,Snap,15,89
17:00,Snap,78,29
18:00,Snap,58,25
19:00,Snap,95,45
20:00,Snap,42,22
21:00,Snap,88,94
22:00,Snap,85,73
23:00,Snap,90,91
00:00,Midnight,29,74
01:00,Midnight,10,76
02:00,Midnight,6,97
03:00,Midnight,48,68
04:00,Midnight,45,0
05:00,Midnight,53,29
06:00,Midnight,59,9
07:00,Midnight,23,92
08:00,Midnight,3,39
09:00,Midnight,81,39
10:00,Midnight,13,19
11:00,Midnight,90,14
12:00,Midnight,80,50
13:00,Midnight,72,86
14:00,Midnight,12,32
15:00,Midnight,30,32
16:00,Midnight,68,40
17:00,Midnight,77,75
18:00,Midnight,95,44
19:00,Midnight,50,89
20:00,Midnight,54,37
21:00,Midnight,100,66
22:00,Midnight,9,56
23:00,Midnight,98,29
00:00,Titan,77,58
01:00,Titan,20,100
02:00,Titan,18,81
03:00,Titan,18,68
04:00,Titan,0,100
05:00,Titan,34,44
06:00,Titan,3,74
07:00,Titan,13,70
08:00,Titan,25,6
09:00,Titan,70,80
10:00,Titan,19,43
11:00,Titan,86,30
12:00,Titan,19,44
13:00,Titan,15,26
14:00,Titan,19,8
15:00,Titan,57,78
16:00,Titan,86,91
17:00,Titan,27,62
18:00,Titan,22,67
19:00,Titan,21,20
20:00,Titan,62,49
21:00,Titan,15,82
22:00,Titan,36,67
23:00,Titan,10,56
00:00,Dash,72,54
01:00,Dash,14,71
02:00,Dash,88,7
03:00,Dash,44,61
04:00,Dash,10,59
05:00,Dash,61,99
06:00,Dash,73,65
07:00,Dash,45,94
08:00,Dash,95,74
09:00,Dash,71,83
10:00,Dash,50,63
11:00,Dash,21,19
12:00,Dash,62,7
13:00,Dash,53,55
14:00,Dash,70,63
15:00,Dash,82,15
16:00,Dash,3,5
17:00,Dash,59,71
18:00,Dash,56,52
19:00,Dash,81,7
20:00,Dash,37,36
21:00,Dash,24,43
22:00,Dash,27,79
23:00,Dash,53,90
00:00,Longneck,46,36
01:00,Longneck,43,5
02:00,Longneck,63,26
03:00,Longneck,29,70
04:00,Longneck,98,4
05:00,Longneck,31,60
06:00,Longneck,12,83
07:00,Longneck,94,39
08:00,Longneck,47,83
09:00,Longneck,32,97
10:00,Longneck,72,40
11:00,Longneck,74,75
12:00,Longneck,85,100
13:00,Longneck,48,73
14:00,Longneck,46,75
15:00,Longneck,67,3
16:00,Longneck,76,30
17:00,Longneck,42,30
18:00,Longneck,40,19
19:00,Longneck,70,3
20:00,Longneck,58,11
21:00,Longneck,21,20
22:00,Longneck,12,39
23:00,Longneck,64,100
00:00,Swinger,17,41
01:00,Swinger,98,11
02:00,Swinger,41,99
03:00,Swinger,45,14
04:00,Swinger,100,15
05:00,Swinger,93,61
06:00,Swinger,35,7
07:00,Swinger,61,22
08:00,Swinger,8,13
09:00,Swinger,39,65
10:00,Swinger,39,52
11:00,Swinger,1,95
12:00,Swinger,66,91
13:00,Swinger,18,18
14:00,Swinger,8,41
15:00,Swinger,95,48
16:00,Swinger,22,49
17:00,Swinger,7,63
18:00,Swinger,90,19
19:00,Swinger,84,20
20:00,Swinger,23,88
21:00,Swinger,81,78
22:00,Swinger,65,70
23:00,Swinger,19,84
00:00,Daisy,18,96
01:00,Daisy,54,67
02:00,Daisy,52,41
03:00,Daisy,11,37
04:00,Daisy,99,78
05:00,Daisy,98,84
06:00,Daisy,50,40
07:00,Daisy,33,37
08:00,Daisy,59,3
09:00,Daisy,40,78
10:00,Daisy,52,93
11:00,Daisy,2,41
12:00,Daisy,82,23
13:00,Daisy,68,23
14:00,Daisy,90,99
15:00,Daisy,15,28
16:00,Daisy,22,95
17:00,Daisy,89,4
18:00,Daisy,90,77
19:00,Daisy,92,91
20:00,Daisy,28,14
21:00,Daisy,17,25
22:00,Daisy,32,72
23:00,Daisy,60,98
00:00,Roar,96,75
01:00,Roar,75,47
02:00,Roar,7,85
03:00,Roar,30,27
04:00,Roar,61,5
05:00,Roar,99,49
06:00,Roar,42,44
07:00,Roar,69,91
08:00,Roar,31,84
09:00,Roar,32,36
10:00,Roar,7,56
11:00,Roar,69,41
12:00,Roar,51,95
13:00,Roar,55,25
14:00,Roar,65,93
15:00,Roar,27,40
16:00,Roar,94,51
17:00,Roar,14,21
18:00,Roar,74,21
19:00,Roar,29,75
20:00,Roar,88,49
21:00,Roar,42,38
22:00,Roar,97,74
23:00,Roar,14,22
00:00,Fang,91,24
01:00,Fang,7,76
02:00,Fang,35,14
03:00,Fang,66,58
04:00,Fang,37,8
05:00,Fang,51,25
06:00,Fang,3,96
07:00,Fang,47,100
08:00,Fang,72,97
09:00,Fang,17,14
10:00,Fang,69,32
11:00,Fang,9,97
12:00,Fang,94,84
13:00,Fang,56,32
14:00,Fang,13,79
15:00,Fang,24,20
16:00,Fang,27,68
17:00,Fang,97,75
18:00,Fang,30,94
19:00,Fang,19,56
20:00,Fang,69,53
21:00,Fang,18,80
22:00,Fang,93,16
23:00,Fang,76,44
00:00,Paws,77,86
01:00,Paws,56,89
02:00,Paws,48,79
03:00,Paws,100,44
04:00,Paws,97,96
05:00,Paws,11,6
06:00,Paws,25,49
07:00,Paws,7,73
08:00,Paws,57,70
09:00,Paws,30,58
10:00,Paws,39,91
11:00,Paws,38,53
12:00,Paws,1,38
13:00,Paws,39,81
14:00,Paws,88,13
15:00,Paws,30,68
16:00,Paws,60,86
17:00,Paws,50,62
18:00,Paws,55,42
19:00,Paws,69,85
20:00,Paws,14,86
21:00,Paws,50,62
22:00,Paws,82,29
23:00,Paws,76,9
00:00,Viper,94,60
01:00,Viper,38,19
02:00,Viper,32,32
03:00,Viper,26,92
04:00,Viper,97,2
05:00,Viper,16,66
06:00,Viper,20,54
07:00,Viper,31,63
08:00,Viper,12,18
09:00,Viper,77,72
10:00,Viper,96,28
11:00,Viper,61,46
12:00,Viper,30,79
13:00,Viper,69,27
14:00,Viper,75,98
15:00,Viper,13,5
16:00,Viper,44,76
17:00,Viper,13,91
18:00,Viper,97,27
19:00,Viper,17,9
20:00,Viper,15,25
21:00,Viper,29,15
22:00,Viper,15,39
23:00,Viper,45,2
00:00,Lagoon,55,30
01:00,Lagoon,67,21
02:00,Lagoon,13,90
03:00,Lagoon,35,13
04:00,Lagoon,63,1
05:00,Lagoon,70,66
06:00,Lagoon,23,22
07:00,Lagoon,30,23
08:00,Lagoon,57,65
09:00,Lagoon,76,20
10:00,Lagoon,30,20
11:00,Lagoon,28,20
12:00,Lagoon,45,42
13:00,Lagoon,60,8
14:00,Lagoon,29,9
15:00,Lagoon,23,96
16:00,Lagoon,45,32
17:00,Lagoon,48,20
18:00,Lagoon,61,30
19:00,Lagoon,78,83
20:00,Lagoon,41,64
21:00,Lagoon,82,77
22:00,Lagoon,28,15
23:00,Lagoon,39,84
00:00,Stalker,24,21
01:00,Stalker,79,56
02:00,Stalker,67,37
03:00,Stalker,22,35
04:00,Stalker,91,58
05:00,Stalker,92,71
06:00,Stalker,100,31
07:00,Stalker,72,38
08:00,Stalker,62,71
09:00,Stalker,13,23
10:00,Stalker,90,59
11:00,Stalker,37,6
12:00,Stalker,100,63
13:00,Stalker,8,17
14:00,Stalker,47,0
15:00,Stalker,67,99
16:00,Stalker,4,72
17:00,Stalker,30,32
18:00,Stalker,13,86
19:00,Stalker,16,70
20:00,Stalker,34,18
21:00,Stalker,41,56
22:00,Stalker,49,51
23:00,Stalker,70,52
00:00,Tusk,35,100
01:00,Tusk,99,25
02:00,Tusk,9,55
03:00,Tusk,10,34
04:00,Tusk,25,100
05:00,Tusk,38,54
06:00,Tusk,94,84
07:00,Tusk,17,100
08:00,Tusk,15,82
09:00,Tusk,7,15
10:00,Tusk,39,1
11:00,Tusk,99,38
12:00,Tusk,87,28
13:00,Tusk,3,18
14:00,Tusk,25,75
15:00,Tusk,20,75
16:00,Tusk,39,64
17:00,Tusk,24,78
18:00,Tusk,92,78
19:00,Tusk,9,24
20:00,Tusk,28,83
21:00,Tusk,28,40
22:00,Tusk,10,84
23:00,Tusk,83,3
00:00,Stripey,4,64
01:00,Stripey,55,90
02:00,Stripey,88,10
03:00,Stripey,25,5
04:00,Stripey,84,37
05:00,Stripey,10,23
06:00,Stripey,95,56
07:00,Stripey,5,46
08:00,Stripey,44,35
09:00,Stripey,81,16
10:00,Stripey,54,15
11:00,Stripey,42,66
12:00,Stripey,68,25
13:00,Stripey,19,3
14:00,Stripey,100,31
15:00,Stripey,63,60
16:00,Stripey,45,56
17:00,Stripey,61,80
18:00,Stripey,23,34
19:00,Stripey,11,1
20:00,Stripey,47,22
21:00,Stripey,66,70
22:00,Stripey,14,2
23:00,Stripey,52,35
00:00,Tower,98,77
01:00,Tower,45,92
02:00,Tower,86,59
03:00,Tower,65,87
04:00,Tower,59,95
05:00,Tower,32,15
06:00,Tower,43,62
07:00,Tower,64,15
08:00,Tower,35,35
09:00,Tower,68,50
10:00,Tower,61,27
11:00,Tower,28,58
12:00,Tower,51,44
13:00,Tower,44,42
14:00,Tower,17,9
15:00,Tower,94,60
16:00,Tower,42,35
17:00,Tower,43,50
18:00,Tower,81,38
19:00,Tower,18,87
20:00,Tower,74,48
21:00,Tower,77,47
22:00,Tower,67,13
23:00,Tower,42,18
00:00,Cheeky,6,64
01:00,Cheeky,16,37
02:00,Cheeky,98,8
03:00,Cheeky,76,60
04:00,Cheeky,21,100
05:00,Cheeky,62,68
06:00,Cheeky,88,28
07:00,Cheeky,5,21
08:00,Cheeky,90,49
09:00,Cheeky,52,78
10:00,Cheeky,49,1
11:00,Cheeky,62,14
12:00,Cheeky,31,64
13:00,Cheeky,77,20
14:00,Cheeky,48,28
15:00,Cheeky,6,80
16:00,Cheeky,92,2
17:00,Cheeky,9,13
18:00,Cheeky,3,40
19:00,Cheeky,82,41
20:00,Cheeky,62,17
21:00,Cheeky,67,77
22:00,Cheeky,21,62
23:00,Cheeky,37,20
00:00,MooMoo,97,34
01:00,MooMoo,21,92
02:00,MooMoo,34,72
03:00,MooMoo,93,62
04:00,MooMoo,60,40
05:00,MooMoo,13,79
06:00,MooMoo,61,11
07:00,MooMoo,91,99
08:00,MooMoo,59,29
09:00,MooMoo,85,80
10:00,MooMoo,21,92
11:00,MooMoo,76,9
12:00,MooMoo,62,12
13:00,MooMoo,82,27
14:00,MooMoo,5,48
15:00,MooMoo,99,52
16:00,MooMoo,84,86
17:00,MooMoo,5,5
18:00,MooMoo,27,15
19:00,MooMoo,12,0
20:00,MooMoo,76,28
21:00,MooMoo,52,36
22:00,MooMoo,34,99
23:00,MooMoo,88,26
00:00,Pride,39,23
01:00,Pride,34,79
02:00,Pride,76,93
03:00,Pride,68,42
04:00,Pride,83,95
05:00,Pride,35,98
06:00,Pride,24,34
07:00,Pride,75,71
08:00,Pride,17,17
09:00,Pride,14,15
10:00,Pride,92,85
11:00,Pride,51,27
12:00,Pride,82,74
13:00,Pride,35,8
14:00,Pride,64,64
15:00,Pride,60,78
16:00,Pride,81,8
17:00,Pride,98,14
18:00,Pride,21,61
19:00,Pride,36,36
20:00,Pride,48,50
21:00,Pride,59,95
22:00,Pride,13,29
23:00,Pride,96,34
00:00,Ember,93,34
01:00,Ember,40,73
02:00,Ember,18,6
03:00,Ember,21,58
04:00,Ember,97,78
05:00,Ember,16,76
06:00,Ember,20,69
07:00,Ember,5,89
08:00,Ember,18,81
09:00,Ember,26,0
10:00,Ember,79,5
11:00,Ember,88,44
12:00,Ember,65,23
13:00,Ember,62,31
14:00,Ember,94,53
15:00,Ember,6,21
16:00,Ember,72,95
17:00,Ember,31,28
18:00,Ember,51,51
19:00,Ember,80,19
20:00,Ember,32,20
21:00,Ember,16,71
22:00,Ember,77,88
23:00,Ember,76,75
00:00,Polar,57,40
01:00,Polar,3,86
02:00,Polar,17,40
03:00,Polar,56,85
04:00,Polar,28,0
05:00,Polar,24,9
06:00,Polar,74,48
07:00,Polar,93,94
08:00,Polar,22,99
09:00,Polar,66,71
10:00,Polar,66,6
11:00,Polar,61,78
12:00,Polar,51,36
13:00,Polar,56,17
14:00,Polar,38,50
15:00,Polar,50,89
16:00,Polar,7,14
17:00,Polar,28,87
18:00,Polar,93,41
19:00,Polar,90,55
20:00,Polar,40,17
21:00,Polar,7,51
22:00,Polar,65,81
23:00,Polar,77,37
00:00,Serpent,17,35
01:00,Serpent,80,19
02:00,Serpent,8,16
03:00,Serpent,79,36
04:00,Serpent,31,96
05:00,Serpent,93,76
06:00,Serpent,87,62
07:00,Serpent,19,76
08:00,Serpent,53,48
09:00,Serpent,61,15
10:00,Serpent,3,55
11:00,Serpent,13,86
12:00,Serpent,10,16
13:00,Serpent,11,78
14:00,Serpent,27,5
15:00,Serpent,54,49
16:00,Serpent,89,60
17:00,Serpent,94,40
18:00,Serpent,50,91
19:00,Serpent,59,12
20:00,Serpent,56,21
21:00,Serpent,69,58
22:00,Serpent,12,52
23:00,Serpent,67,11
00:00,River,62,20
01:00,River,43,40
02:00,River,39,89
03:00,River,14,57
04:00,River,99,95
05:00,River,14,21
06:00,River,37,37
07:00,River,80,92
08:00,River,39,62
09:00,River,70,30
10:00,River,40,69
11:00,River,74,18
12:00,River,11,30
13:00,River,53,33
14:00,River,58,26
15:00,River,75,100
16:00,River,71,54
17:00,River,61,0
18:00,River,97,56
19:00,River,65,74
20:00,River,43,71
21:00,River,54,84
22:00,River,36,5
23:00,River,13,54
00:00,Nightshade,22,67
01:00,Nightshade,64,71
02:00,Nightshade,79,79
03:00,Nightshade,44,33
04:00,Nightshade,41,100
05:00,Nightshade,66,86
06:00,Nightshade,50,96
07:00,Nightshade,31,20
08:00,Nightshade,63,6
09:00,Nightshade,47,55
10:00,Nightshade,76,2
11:00,Nightshade,45,20
12:00,Nightshade,68,7
13:00,Nightshade,36,60
14:00,Nightshade,54,9
15:00,Nightshade,54,8
16:00,Nightshade,45,49
17:00,Nightshade,68,59
18:00,Nightshade,47,39
19:00,Nightshade,61,45
20:00,Nightshade,60,94
21:00,Nightshade,28,6
22:00,Nightshade,71,45
23:00,Nightshade,78,88
00:00,Mammoth,43,73
01:00,Mammoth,12,85
02:00,Mammoth,56,27
03:00,Mammoth,52,3
04:00,Mammoth,0,21
05:00,Mammoth,88,73
06:00,Mammoth,34,26
07:00,Mammoth,48,1
08:00,Mammoth,16,44
09:00,Mammoth,5,64
10:00,Mammoth,7,23
11:00,Mammoth,76,9
12:00,Mammoth,85,31
13:00,Mammoth,99,27
14:00,Mammoth,53,83
15:00,Mammoth,71,97
16:00,Mammoth,94,53
17:00,Mammoth,85,63
18:00,Mammoth,92,4
19:00,Mammoth,96,86
20:00,Mammoth,75,82
21:00,Mammoth,92,44
22:00,Mammoth,79,78
23:00,Mammoth,41,49
00:00,Gallop,38,44
01:00,Gallop,77,5
02:00,Gallop,97,96
03:00,Gallop,22,45
04:00,Gallop,87,64
05:00,Gallop,5,33
06:00,Gallop,91,43
07:00,Gallop,72,53
08:00,Gallop,58,48
09:00,Gallop,14,81
10:00,Gallop,9,52
11:00,Gallop,17,81
12:00,Gallop,61,92
13:00,Gallop,71,61
14:00,Gallop,19,93
15:00,Gallop,12,56
16:00,Gallop,94,98
17:00,Gallop,13,0
18:00,Gallop,6,96
19:00,Gallop,65,20
20:00,Gallop,91,96
21:00,Gallop,85,18
22:00,Gallop,0,54
23:00,Gallop,76,41
00:00,Cloud,34,10
01:00,Cloud,27,49
02:00,Cloud,43,100
03:00,Cloud,20,75
04:00,Cloud,63,49
05:00,Cloud,55,4
06:00,Cloud,24,12
07:00,Cloud,70,92
08:00,Cloud,98,93
09:00,Cloud,23,26
10:00,Cloud,11,89
11:00,Cloud,12,89
12:00,Cloud,62,87
13:00,Cloud,49,96
14:00,Cloud,24,54
15:00,Cloud,39,41
16:00,Cloud,88,29
17:00,Cloud,17,25
18:00,Cloud,49,74
19:00,Cloud,44,3
20:00,Cloud,22,26
21:00,Cloud,69,42
22:00,Cloud,59,4
23:00,Cloud,2,77
00:00,Swing,69,18
01:00,Swing,21,33
02:00,Swing,95,98
03:00,Swing,5,33
04:00,Swing,64,40
05:00,Swing,9,49
06:00,Swing,40,58
07:00,Swing,69,0
08:00,Swing,28,46
09:00,Swing,48,36
10:00,Swing,11,5
11:00,Swing,43,71
12:00,Swing,19,86
13:00,Swing,11,97
14:00,Swing,60,95
15:00,Swing,23,90
16:00,Swing,8,81
17:00,Swing,53,74
18:00,Swing,73,57
19:00,Swing,60,12
20:00,Swing,83,26
21:00,Swing,20,65
22:00,Swing,72,97
23:00,Swing,22,62
00:00,Buttercup,17,77
01:00,Buttercup,93,23
02:00,Buttercup,54,8
03:00,Buttercup,67,97
04:00,Buttercup,34,26
05:00,Buttercup,43,39
06:00,Buttercup,44,43
07:00,Buttercup,91,33
08:00,Buttercup,90,21
09:00,Buttercup,18,14
10:00,Buttercup,32,92
11:00,Buttercup,0,85
12:00,Buttercup,6,67
13:00,Buttercup,10,96
14:00,Buttercup,46,2
15:00,Buttercup,49,43
16:00,Buttercup,68,61
17:00,Buttercup,51,93
18:00,Buttercup,77,6
19:00,Buttercup,70,15
20:00,Buttercup,54,91
21:00,Buttercup,55,9
22:00,Buttercup,41,8
23:00,Buttercup,27,24
00:00,King,44,18
01:00,King,89,79
02:00,King,92,48
03:00,King,14,50
04:00,King,52,32
05:00,King,88,28
06:00,King,92,14
07:00,King,60,66
08:00,King,25,8
09:00,King,66,65
10:00,King,36,49
11:00,King,28,70
12:00,King,23,91
13:00,King,65,19
14:00,King,93,74
15:00,King,68,60
16:00,King,26,8
17:00,King,89,35
18:00,King,15,31
19:00,King,25,79
20:00,King,28,53
21:00,King,59,12
22:00,King,73,24
23:00,King,16,54
00:00,Bengal,67,59
01:00,Bengal,81,14
02:00,Bengal,31,94
03:00,Bengal,35,40
04:00,Bengal,49,52
05:00,Bengal,47,29
06:00,Bengal,16,75
07:00,Bengal,12,68
08:00,Bengal,82,28
09:00,Bengal,1,21
10:00,Bengal,9,18
11:00,Bengal,84,46
12:00,Bengal,73,99
13:00,Bengal,48,45
14:00,Bengal,100,61
15:00,Bengal,31,57
16:00,Bengal,73,8
17:00,Bengal,48,4
18:00,Bengal,56,50
